"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070661","BP","GO:0070661","leukocyte proliferation","64/1727","397/17619",4.59211258330273e-05,0.00633491481289754,0.00559666482209586,"Gpnmb/Nfkbiz/Il33/Dock8/Lmbr1l/Dlg5/Cd274/Elf4/Icosl/Irs2/Slamf1/Tspan32/Alkbh5/Mapk3/Shb/Zp3/Zap70/Tnfrsf1b/Tlr4/Tgfbr2/Tgfb1/Tacr1/Sdc4/Syk/Cblb/Stat5b/Btla/Sox11/Shh/Ptpn22/Pnp/Pla2g5/Msn/Mpl/Cd209a/Lgals9/Irf1/Il7/Il6st/Hells/H2-T23/H2-Q4/H2-D1/Gstp1/Gal/Fkbp1a/Il4i1/Emp2/Csf2rb2/Csf2ra/Csf1r/Csf1/Clu/Cebpb/Cdkn2a/Cdkn1a/Cd44/Cd1d1/Cd151/Casp3/Pawr/Lmo1/Ticam1/Scrib",64
"GO:0019221","BP","GO:0019221","cytokine-mediated signaling pathway","69/1727","437/17619",4.63837148127271e-05,0.00633491481289754,0.00559666482209586,"Nfkbiz/Il33/Ifitm7/Ifih1/Rffl/Iigp1/Tollip/Irgm2/Irf7/Nlrc5/Trim56/Irak4/Mapk3/Rbm47/Ifnlr1/Oasl2/Sh2b2/Hax1/Grem2/Klf6/Il20ra/Tnip2/Pias3/Wnt5a/Ttll12/Traf5/Ythdf2/Trim41/Syk/Stat5b/Stat3/Stat2/Stat1/Sphk1/Ccl7/Ccl2/Ccl11/Ripk1/Osmr/Tnfrsf11b/Mpl/Mmp12/Lifr/Lepr/Irf1/Il7/Il6st/Il6ra/Il4ra/Il1r1/Il17ra/Il13ra1/Il10rb/Prmt2/Hipk1/Hif1a/Gas6/Gab1/Fkbp1a/F3/Ackr1/Csf2rb2/Csf2ra/Csf1r/Csf1/Cntfr/Akt1/Lims1/Il1rl2",69
"GO:0031348","BP","GO:0031348","negative regulation of defense response","50/1727","290/17619",5.44424437182161e-05,0.00719175756526861,0.00635365395800338,"Clec2d/Il33/Slc39a8/Nmi/Dusp10/Elf4/Irgm2/Nlrc5/Nlrp12/Tafa3/Nlrx1/Mapkbp1/A2m/Trafd1/Ifi207/Ilrun/Ttll12/Tnfrsf1b/Tgfb1/Tap2/Ythdf2/Tap1/Stat3/Stat2/Trim21/Serpinb9/Ppard/Pla2g5/Cd200/Mmp12/Smad3/Lgals9/Ifi204/Ifi203/Ier3/Hgf/H2-T23/H2-Q4/H2-D1/Gstp1/Grn/Drd2/Socs3/Cd44/Serping1/Adora1/Adcyap1/Bcr/Smpdl3b/Mndal",50
"GO:0030258","BP","GO:0030258","lipid modification","38/1727","201/17619",5.68049844744204e-05,0.00726562801420444,0.00641891578948212,"Crot/Pip4p2/Plpp3/Rnf213/Hacl1/Nucb2/Irs2/Fa2h/Acsbg2/Etfbkmt/Pla2g7/Plppr1/C1qtnf9/Aloxe3/Inpp4b/Mtmr10/Sesn2/Acat3/Aldh1l2/Ilvbl/Sox9/St3gal4/Mtmr11/Pex5/Inpp5k/Ppard/Por/Mtmr4/Hao1/B4galnt1/Dgka/Akt2/Akt1/Acads/Acadvl/Dgkg/Prkaa1/Cyp4v3",38
"GO:0044319","BP","GO:0044319","wound healing, spreading of cells","12/1727","35/17619",7.36973384931347e-05,0.00886347990414446,0.00783055931231846,"Rreb1/Wnt7a/Mrtfa/Fermt2/Snai2/Scnn1b/Mmp12/Hbegf/Col5a1/Cd44/Cd151/Ddr1",12
"GO:0090505","BP","GO:0090505","epiboly involved in wound healing","12/1727","35/17619",7.36973384931347e-05,0.00886347990414446,0.00783055931231846,"Rreb1/Wnt7a/Mrtfa/Fermt2/Snai2/Scnn1b/Mmp12/Hbegf/Col5a1/Cd44/Cd151/Ddr1",12
"GO:0008360","BP","GO:0008360","regulation of cell shape","29/1727","140/17619",7.85770110124549e-05,0.00890298559407561,0.00786546113998946,"Phip/Rhoj/Arap1/Plxnd1/Parva/Prag1/Plxnb1/Fgd4/Fmnl3/Ezr/Fermt2/Sema4a/Ccl7/Ccl11/Rdx/Pxn/Nf2/Myo10/Myh9/Msn/Rac3/Itga7/Hpn/Lpar1/Gna13/Eps8/Csf1r/Palmd/Rhoq",29
"GO:0043030","BP","GO:0043030","regulation of macrophage activation","16/1727","57/17619",7.95338326742035e-05,0.00890298559407561,0.00786546113998946,"Gpr137b/Ulbp1/Il33/Tafa3/Tnip2/Wnt5a/Tlr4/Sphk1/Pla2g5/Cd200/Lgals9/Jund/Il4ra/Grn/Cd84/Cd1d1",16
"GO:0061520","BP","GO:0061520","Langerhans cell differentiation","4/1727","4/17619",9.20200304555083e-05,0.00988663207213981,0.00873447671537688,"Itgb8/Tgfbr2/Tgfb1/Itgb6",4
"GO:0043124","BP","GO:0043124","negative regulation of canonical NF-kappaB signal transduction","16/1727","58/17619",9.99419041966616e-05,0.0103280583763869,0.00912446066014873,"Optn/Slc39a8/Riok3/Irgm2/Hdac1/Olfm4/Nlrp12/Nlrx1/Mapkbp1/Tnip2/Otud7b/Stat1/Ripk1/Per1/Gstp1/Esr1",16
"GO:0051607","BP","GO:0051607","defense response to virus","50/1727","297/17619",0.000101255474278303,0.0103280583763869,0.00912446066014873,"Trim34a/Zc3hav1/Il33/Trim12a/Ifitm7/Ifih1/Unc13d/Polr3b/Bst2/Trim15/Rtp4/Riok3/Rsad2/Isg20/Irgm2/Irf7/Trim30c/Trim56/Trim12c/Slfn8/Tspan32/Ifnlr1/Oasl2/Ddx60/Gbp7/Ifi207/Ilrun/Serinc5/Trim25/Trim41/Trim30d/Stat2/Stat1/Trim21/Clpb/Trim30a/Ptpn22/Eif2ak2/Mov10/Mmp12/Lyst/Irf1/Il10rb/Ifit2/Ifit1/Ifi204/Ifi203/Cxadr/Ticam1/Mndal",50
"GO:0071222","BP","GO:0071222","cellular response to lipopolysaccharide","38/1727","208/17619",0.000120787035757883,0.0116244959286378,0.0102698156739138,"Nfkbiz/Trim12a/Cd274/Gbp3/Irgm2/Trim30c/Trim12c/Irak4/Mapk3/Map2k3/Plcg2/Tnip2/Vim/Tnfrsf1b/Tlr4/Cd300lb/Sbno2/Arid5a/Trim41/Trim30d/Stat1/Ccl2/Trim30a/Ptpn22/Ppard/Ly96/Irf8/Gstp1/Gch1/Cebpb/Cd84/Cd68/B2m/Akt1/Adam9/Abca1/Bcr/Ticam1",38
"GO:0014009","BP","GO:0014009","glial cell proliferation","19/1727","77/17619",0.000121219927796401,0.0116244959286378,0.0102698156739138,"Il33/Cers2/Cntnap2/Shank3/Vim/Nrg1/Sox11/Slc7a5/Shh/Ppp1cc/Pmp22/Nf2/Lepr/Gfap/Csf1r/Csf1/Clu/Cdkn2b/Adcyap1",19
"GO:0046718","BP","GO:0046718","symbiont entry into host cell","21/1727","90/17619",0.000129267747008333,0.0121120872720133,0.0107005847370545,"Trim34a/Trim12a/Ifitm7/Nectin4/Trim62/Nectin3/Nectin1/Trim30c/Trim56/Hs3st5/Trim12c/Vps18/Gsn/Trim25/Trim30d/Trim21/Trim30a/Furin/Insr/Gas6/Ctsb",21
"GO:0031669","BP","GO:0031669","cellular response to nutrient levels","40/1727","224/17619",0.000135416142195621,0.0123666628869444,0.0109254929529863,"Pik3r4/Wipi2/Fbxo22/Lamtor1/Ralb/Mlxipl/Angptl4/Foxo1/Rnf152/Depdc5/Mapk3/Sesn2/Ifi207/Trim24/Zfyve1/Fnip1/Snai2/Slc2a1/Xpr1/Eif2ak2/Ppard/Pim1/Kat2b/Jun/Inhbb/Ifi204/Ifi203/Glul/Gas6/Eif2ak3/Dsc2/Comt/Cdkn2b/Cdkn1a/Cd68/Hrk/Atf3/Alb/Prkaa1/Mndal",40
"GO:0046651","BP","GO:0046651","lymphocyte proliferation","57/1727","356/17619",0.000140805229970794,0.0125658510008208,0.0111014683437906,"Gpnmb/Nfkbiz/Dock8/Lmbr1l/Dlg5/Cd274/Elf4/Icosl/Irs2/Slamf1/Tspan32/Alkbh5/Shb/Zp3/Zap70/Tnfrsf1b/Tlr4/Tgfbr2/Tgfb1/Tacr1/Sdc4/Syk/Cblb/Stat5b/Btla/Sox11/Shh/Ptpn22/Pnp/Pla2g5/Msn/Mpl/Cd209a/Lgals9/Irf1/Il7/Il6st/Hells/H2-T23/H2-Q4/H2-D1/Gal/Fkbp1a/Il4i1/Emp2/Csf1r/Cebpb/Cdkn2a/Cdkn1a/Cd44/Cd1d1/Cd151/Casp3/Pawr/Lmo1/Ticam1/Scrib",57
"GO:0019262","BP","GO:0019262","N-acetylneuraminate catabolic process","5/1727","7/17619",0.000159509820561496,0.0138207541299412,0.0122101292185331,"Npl/Gnpda2/Hoga1/Amdhd2/Renbp",5
"GO:1900744","BP","GO:1900744","regulation of p38MAPK cascade","13/1727","43/17619",0.000161347649832101,0.0138312698122028,0.0122194194380123,"Dusp10/Gadd45g/Gsn/Xdh/Ezr/Ulk4/Sphk1/Ptpn22/Per1/Met/Hgf/Gadd45a/Rell1",13
"GO:2000116","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","38/1727","211/17619",0.000164232831672575,0.0139304016591327,0.0123069987878296,"Tnfrsf23/Rffl/Arl6ip5/Nlrp12/Acvr1c/Gsn/Ifi207/Xdh/Mrtfa/Fnip1/Syk/Stat1/Sox7/Ret/Rest/Ngf/Mical1/Smad3/Bbc3/Ifi204/Ifi203/Gas6/F3/Eif2ak3/Ddx3x/Ctsd/Cflar/Cdkn2a/Cd44/Cast/Casp9/Bcl2l11/Bak1/Apaf1/Akt1/Rps6ka3/Tbc1d10a/Mndal",38
"GO:0010950","BP","GO:0010950","positive regulation of endopeptidase activity","31/1727","160/17619",0.000166649688901314,0.0139881582621541,0.0123580246276271,"Tnfrsf23/Arl6ip5/Acvr1c/Picalm/Gsn/Ifi207/Xdh/Syk/Stat3/Stat1/Sox7/Ret/Rest/Psme2/Ngf/Smad3/Bbc3/Ifi204/Ifi203/F3/Eif2ak3/Efna1/Ddx3x/Ctsd/Cdkn2a/Casp9/Bcl2l11/Bak1/Apaf1/Tbc1d10a/Mndal",31
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation","46/1727","273/17619",0.000184293097279317,0.0153096265760488,0.0135254934009769,"Gpnmb/Dlg5/Cd274/Icosl/Irs2/Slamf1/Tspan32/Zp3/Zap70/Tnfrsf1b/Tlr4/Tgfbr2/Tgfb1/Tacr1/Sdc4/Syk/Cblb/Stat5b/Btla/Sox11/Shh/Ptpn22/Pnp/Pla2g5/Mpl/Cd209a/Lgals9/Irf1/Il7/Il6st/H2-T23/H2-Q4/H2-D1/Gal/Il4i1/Csf1r/Cebpb/Cdkn2a/Cdkn1a/Cd44/Cd1d1/Casp3/Pawr/Lmo1/Ticam1/Scrib",46
"GO:0044790","BP","GO:0044790","suppression of viral release by host","9/1727","23/17619",0.000186600300061331,0.0153431144683082,0.0135550787251856,"Trim12a/Trim15/Trim30c/Trim56/Trim12c/Trim25/Trim30d/Trim21/Trim30a",9
"GO:0048880","BP","GO:0048880","sensory system development","64/1727","417/17619",0.000197017608648313,0.0160360392978597,0.0141672523900961,"Arid1a/Ctns/Rhoj/Pxdn/Prss56/Nectin3/Nectin1/Aldh1a3/Arhgef15/Hdac1/Chd7/Vstm4/Clic4/Tmem132e/Cln8/Sh3pxd2b/Frem2/Samd11/Wt1/Crybg3/Impg2/Vim/Tulp3/Tgif1/Tgfbr2/Tgfbr1/Tgfb1/Megf11/Stra6/Stat3/Sp1/Sox9/Sox11/Shh/Nhs/Rarg/Hps1/Pde6b/Pbx3/Nf2/Meis3/Trpm1/Maf/Smad3/Crb1/Limk2/Lhx2/Jun/Inhbb/Inhba/Hipk1/Hif1a/Grn/Fkbp8/Slc17a6/Drd2/Col5a1/Casp6/Cacna1c/Bak1/Rdh13/Celf4/Scrib/Phactr4",64
"GO:0031667","BP","GO:0031667","response to nutrient levels","63/1727","410/17619",0.000212983912938015,0.0166043235114078,0.0146693106435776,"Nfkbiz/Agl/Pik3r4/Wipi2/Pck2/Fbxo22/Cntnap2/Lamtor1/Ralb/Mlxipl/Angptl4/Foxo1/Nucb2/Rnf152/Depdc5/Ahcy/Acvr1c/Mapk3/Sesn2/Ifi207/Lct/Trim24/Zfyve1/Nmur2/Fnip1/Cntn2/Snai2/Slc2a1/Slc16a1/Slc12a3/Scnn1b/Xpr1/Eif2ak2/Ppard/Pim1/Kat2b/Foxk1/Jun/Insr/Inhbb/Ifi204/Ifi203/Htr2c/Glul/Gas6/Fbn1/Eif4ebp1/Eif2ak3/Dsc2/Ddit3/Comt/Cdkn2b/Cdkn1a/Cd68/Hrk/Atf3/Arsa/Alb/Akt1/Adrb3/Asl/Prkaa1/Mndal",63
"GO:0043087","BP","GO:0043087","regulation of GTPase activity","50/1727","306/17619",0.000214302512433161,0.0166043235114078,0.0146693106435776,"Sh3bp4/Gpr137b/Tbc1d9b/Dock8/Dock11/Arhgap12/Arhgap17/Chn2/Arap1/Gpsm1/Plxnd1/Snx9/Rapgef4/Arhgef15/Agap1/Rasgef1b/Dock6/Iqgap1/Amot/Map4k4/Rgma/Plxnb1/Picalm/Arhgap1/Wnt5a/Vav2/Fermt2/Evi5l/Tbc1d12/Cblb/Ccl7/Ccl2/Ccl11/S100a10/Rgs9/Ralgds/Rdx/Rasgrf2/Prkg1/Myo9b/Met/Itga6/Ezh2/Arhgap6/Akt2/Adcyap1/Lims1/Bcr/Scrib/Tbc1d10a",50
"GO:0050900","BP","GO:0050900","leukocyte migration","59/1727","378/17619",0.000219054916040398,0.0167562654100291,0.0148035457365713,"Il33/Dock8/Pdgfd/Prss56/Rtn4/Tbx21/Nlrp12/Pla2g7/Slamf1/Podxl/Dysf/Irak4/Mapk3/Zp3/Wnt5a/Tgfb1/Tacr1/Syk/Stat5b/St3gal4/Ccl7/Ccl2/Ccl11/Rock1/Ptpro/Ptpn22/Ptger3/Pecam1/P2rx4/Myo9b/Msn/Cd200/Lyst/Rac3/Lgals9/Itga7/Itga6/Itga3/Itga2b/Il1r1/Il17ra/Gas6/Vegfd/Eps8/Emp2/Cxadr/Csf1r/Csf1/Capn1/Mmp28/Akt1/Adora1/Adam8/Pawr/Bcr/Itga1/Ano6/Itga9/Mtus1",59
"GO:0043254","BP","GO:0043254","regulation of protein-containing complex assembly","66/1727","435/17619",0.000220422453892168,0.0167562654100291,0.0148035457365713,"Stxbp5/Arpc2/Mpp7/Cotl1/Camsap3/Riok3/Snx9/Ralb/Nek7/Irgm2/Myadm/Xaf1/Akain1/Fchsd1/Slc39a12/Arhgap28/Hax1/Gnl3l/Piezo1/Plcg2/Ssh1/Gsn/Ifi207/Svil/Spidr/Vasp/Tlr4/Fermt2/Tgfb1/Fnip1/Nrg1/Syk/Sox9/Ccl11/Stmn2/Trim30a/Rdx/Pex5/Ptpn22/Tmsb10/Eif2ak2/Lcp1/Pfn1/Pecam1/Msn/Met/Bbc3/Ifi204/Ifi203/Eps8/Eln/Eif4ebp1/Ddx3x/Clu/Capzb/Capn1/Bcl2l11/Hrk/Bak1/Rhoc/Avil/Abca1/Tbcd/Ticam1/Plekhg2/Mndal",66
"GO:1904407","BP","GO:1904407","positive regulation of nitric oxide metabolic process","14/1727","50/17619",0.000225805158135783,0.0170050277033471,0.0150233180961368,"Ulbp1/Tlr4/Tmem106a/Pkd2/Smad3/Insr/Hrh1/Esr1/Clu/Ass1/Akt2/Akt1/Asl/Ticam1",14
"GO:0002281","BP","GO:0002281","macrophage activation involved in immune response","8/1727","19/17619",0.000235323629865132,0.0171210827178542,0.0151258484436321,"Il33/Nmi/Dysf/Plcg2/Sbno2/Syk/Grn/Ticam1",8
"GO:0070588","BP","GO:0070588","calcium ion transmembrane transport","52/1727","323/17619",0.000235759798956322,0.0171210827178542,0.0151258484436321,"Atp1a2/Slc24a3/Cemip/Catsper3/Selenon/Plce1/Ubash3b/Jsrp1/Mrln/Atp2c2/Micu2/Mcub/Ahnak/Ehd3/Panx1/Atp2b4/Chd7/Plch1/Dysf/Trpv3/Akap6/Plcg2/Tgfb1/Stac2/Stac/Rgs9/Ptpn22/Ptger3/Ppp3cc/Plcd1/Pkd2/P2rx6/P2rx4/Ntsr1/Ngf/Trpm1/Itpr3/Itpr2/Htr2c/Hrh1/Htt/Gp1bb/Gas6/Fkbp1a/Drd2/Ddit3/Cacna1c/Bak1/Akt1/Pawr/Camk2d/Ano6",52
"GO:0032675","BP","GO:0032675","regulation of interleukin-6 production","31/1727","163/17619",0.000235845145406034,0.0171210827178542,0.0151258484436321,"Il33/Ifih1/Elf4/Zbtb20/Nlrp12/Slamf1/Nlrx1/Plcg2/Wnt5a/Tlr4/Tgfb1/Tmem106a/Arid5a/Syk/Stat3/Trim30a/Ptpn22/Pou2af1/Cd200/Met/Lgals9/Il6ra/Il17ra/Hgf/Gas6/Vegfd/Cebpb/Cd84/Adcyap1/Il1rl2/Ticam1",31
"GO:0050867","BP","GO:0050867","positive regulation of cell activation","61/1727","396/17619",0.000248814279277481,0.0177428801983889,0.0156751837052036,"Arid1a/Nfkbiz/Ulbp1/Il33/Dock8/Pear1/Phf10/Smarcc2/Pagr1a/Smarca2/Dusp10/Cd274/Tbx21/Lgals8/Icosl/Irs2/Tafa3/Zmiz1/Atp11c/Slamf1/Tnip2/Shb/Zp3/Zap70/Wnt5a/Tlr4/Tgfbr2/Tgfb1/Cd300lb/Zfp609/Tacr1/Syk/Stat5b/Shh/Ccl2/Ptpn22/Hps1/Pnp/Ddr2/Mpl/Lyst/Lgals9/Jund/Irf1/Il7/Il6st/Il4ra/H2-T23/H2-Q4/H2-D1/Gp1bb/Gas6/Il4i1/Csf1r/Cftr/Cdkn1a/Cd1d1/B2m/Adam8/Il1rl2/Ticam1",61
"GO:0170041","BP","GO:0170041","non-proteinogenic amino acid metabolic process","18/1727","75/17619",0.000263379984831667,0.018215306880823,0.0160925553467631,"Afmid/Ddo/Hoga1/Aldh18a1/Nox4/Atp2b4/P4ha3/Ahcy/Azin2/Phgdh/Slc1a3/Sardh/Htt/Comt/Ass1/Asl/Cth/Slc38a1",18
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","67/1727","446/17619",0.000264481373176507,0.018215306880823,0.0160925553467631,"Clec2d/Il33/Cers2/Ubash3b/Slc39a8/Nmi/Dusp10/Elf4/Irgm2/Nucb2/Nlrc5/Nlrp12/Tafa3/Nlrx1/Mapkbp1/Rgma/Rtn4rl1/A2m/Trafd1/Ifi207/Ilrun/Wnt5a/Ttll12/Tnfrsf1b/Tgfb1/Tap2/Ythdf2/Tap1/Stat3/Stat2/Trim21/Serpinb9/Slit1/Sema6a/Sema4f/Sema4a/Pros1/Prkg1/Ppard/Plau/Plat/Pla2g5/Cd200/Mmp12/Smad3/Lgals9/Ifi204/Ifi203/Ier3/Hgf/H2-T23/H2-Q4/H2-D1/Gstp1/Grn/Drd2/Socs3/Cd44/Anxa2/Serping1/Mmp28/Anxa5/Adora1/Adcyap1/Bcr/Smpdl3b/Mndal",67
"GO:0046209","BP","GO:0046209","nitric oxide metabolic process","20/1727","88/17619",0.000270128479760312,0.0183855877316672,0.016242992231227,"Ulbp1/Atp2b4/Tlr4/Tmem106a/Por/Pkd2/P2rx4/Nos1/Smad3/Insr/Hrh1/Esr1/Clu/Ass1/Akt2/Akt1/Gla/Asl/Cyb5r3/Ticam1",20
"GO:0070231","BP","GO:0070231","T cell apoptotic process","17/1727","69/17619",0.00027678138982181,0.0183855877316672,0.016242992231227,"Tnfrsf23/Dock8/Lmbr1l/Cd274/Wnt5a/Serpinb9/St3gal1/Ripk1/Pnp/Bbc3/Hif1a/Efna1/Bcl2l11/Bcl3/Bak1/Akt1/Adam8",17
"GO:0015813","BP","GO:0015813","L-glutamate transmembrane transport","10/1727","29/17619",0.000278362087771581,0.0183855877316672,0.016242992231227,"Arl6ip5/Slc1a4/Cln8/Slc7a11/Slc1a7/Slc17a8/Arhgef11/Slc1a3/Ntsr1/Slc17a6",10
"GO:0060760","BP","GO:0060760","positive regulation of response to cytokine stimulus","16/1727","63/17619",0.000285913078839812,0.0185797386233162,0.0164145174209987,"Ifih1/Irgm2/Irf7/Nlrc5/Trim56/Rbm47/Wnt5a/Tlr4/Trim41/Ripk1/Mmp12/Il7/Il1r1/Hif1a/Gas6/Csf1",16
"GO:0098739","BP","GO:0098739","import across plasma membrane","36/1727","202/17619",0.000297164896040109,0.0187079444006986,0.0165277825217077,"Atp1a2/Slc39a8/Slc15a3/Arl6ip5/Slc1a4/Irs2/Slc9a9/Hcn4/Slc22a4/Slc39a12/Cln8/Slc7a11/Trpv3/Lrrc8a/Slc17a8/Arhgef11/Slc7a5/Slc2a1/Slc1a3/Slc12a4/Slc12a3/Scnn1b/Ppp3cc/Ntsr1/Trpm1/Kcnh2/Slc6a9/Gfap/Cacna1c/Slc7a3/Akt2/Akt1/Pawr/Slc9a4/Slc39a6/Slc38a1",36
"GO:0022409","BP","GO:0022409","positive regulation of cell-cell adhesion","53/1727","334/17619",0.000297172608995958,0.0187079444006986,0.0165277825217077,"Arid1a/Nfkbiz/Dock8/Phf10/Smarcc2/Plpp3/Smarca2/Dusp10/Cd274/Lgals8/Icosl/Zmiz1/Slamf1/Podxl/Kif26b/Piezo1/Shb/Zp3/Zap70/Wnt5a/Tgfbr2/Tgfb1/Zfp609/Syk/Stat5b/St3gal4/Shh/Ccl2/Ptpn22/Pnp/Myo10/Lgals9/L1cam/Itga6/Irf1/Il7/Il6st/Il6ra/Il4ra/H2-T23/H2-Q4/H2-D1/Gcnt2/Il4i1/Cd44/Cd1d1/Capn1/B2m/Adam8/Adam19/Pawr/Il1rl2/Ptpn23",53
"GO:0022408","BP","GO:0022408","negative regulation of cell-cell adhesion","39/1727","225/17619",0.000307104796896754,0.0191833368480158,0.0169477743077335,"Gpnmb/Ubash3b/Dlg5/Rgcc/Cd274/Tbx21/Myadm/Podxl/Tspan32/Mapk7/Epb41l5/Tgfb1/Sdc4/Cblb/Btla/Shh/Rdx/Ptpn22/Prkg1/Pla2g5/Nf2/Lgals9/Irf1/Il4ra/H2-T23/H2-Q4/H2-D1/Gstp1/Il4i1/Cebpb/Cdkn2a/Cd44/Casp3/Ass1/Akt1/Adam8/Pawr/Scrib/Akna",39
"GO:0046777","BP","GO:0046777","protein autophosphorylation","36/1727","204/17619",0.000361323437498517,0.0217279422340526,0.0191958398099173,"Gpnmb/Ern1/Mvp/Tom1l1/Pdgfd/Cdk12/Map3k20/Htatip2/Nlrp12/Myo3b/Iqgap1/Mapk3/Tnks1bp1/Zap70/Pim3/Trim24/Nrg1/Syk/Ripk1/Eif2ak2/Pim1/Ddr2/Ngf/Sik1/Mknk2/Met/Jun/Insr/Eif2ak3/Ddx3x/Csf1r/Ctnnd1/Ddr1/Stk33/Camk2d/Mapkapk3",36
"GO:2001057","BP","GO:2001057","reactive nitrogen species metabolic process","20/1727","90/17619",0.000370409550983435,0.0221093345320335,0.0195327859126781,"Ulbp1/Atp2b4/Tlr4/Tmem106a/Por/Pkd2/P2rx4/Nos1/Smad3/Insr/Hrh1/Esr1/Clu/Ass1/Akt2/Akt1/Gla/Asl/Cyb5r3/Ticam1",20
"GO:0051894","BP","GO:0051894","positive regulation of focal adhesion assembly","10/1727","30/17619",0.00038114120329427,0.0224177796798922,0.0198052858845881,"Iqgap1/Map4k4/Epb41l5/Fermt2/Sdc4/S100a10/Rock1/Myh9/Smad3/Lims1",10
"GO:0010035","BP","GO:0010035","response to inorganic substance","70/1727","477/17619",0.000387920528173522,0.0226511856233495,0.0200114914724449,"Atp1a2/Cpne4/Kcnmb2/Cpne3/Pef1/Slc39a8/Cpne8/Nek7/Kcnip3/Foxo1/Syt6/Atp2b4/Clic4/Iqgap1/Kcnc2/Mapk3/Mapk7/Plcg2/Cpne2/Itpkc/Slc25a24/Slc30a4/Gsn/Lct/Xdh/Spidr/Txn1/Kdm6b/Tacr1/Sphk1/Slc1a3/Slc12a3/Shh/Sord/Ripk1/Pld2/Plcd1/Pkd2/Pde1c/P2rx4/Mt2/Mt1/Jund/Jun/Itpr3/Hmox1/Htt/Gch1/Ezh2/Bcar1/Comt/Cflar/Cdkn2a/Casr/Casp6/Casp3/Cat/Capn1/B2m/Pcdh15/Atf1/Ass1/Anxa5/Akt1/Adora1/Adam9/Glra3/Ppp1r15b/Prkaa1/Cpne7",70
"GO:0050777","BP","GO:0050777","negative regulation of immune response","39/1727","228/17619",0.000403984844506082,0.0232522134073572,0.0205424774691326,"Clec2d/Il33/Nmi/Dusp10/Tbx21/Nlrc5/Olfm4/Slamf1/Nlrx1/Parp3/A2m/Trafd1/Ifi207/Ttll12/Tgfb1/Tap2/Ythdf2/Tap1/Stat2/Trim21/Serpinb9/Mmp12/Masp1/Lgals9/Irf1/Il4ra/Ifi204/Ifi203/H2-T23/H2-Q4/H2-D1/Grn/Il4i1/Drd2/Serping1/Adcyap1/Bcr/Smpdl3b/Mndal",39
"GO:0003431","BP","GO:0003431","growth plate cartilage chondrocyte development","4/1727","5/17619",0.00042409662971726,0.0236108792038221,0.0208593455415931,"Col27a1/Tgfbr2/Sox9/Rarg",4
"GO:0035702","BP","GO:0035702","monocyte homeostasis","4/1727","5/17619",0.00042409662971726,0.0236108792038221,0.0208593455415931,"Ccl2/Mpl/Csf1r/Csf1",4
"GO:0071496","BP","GO:0071496","cellular response to external stimulus","47/1727","291/17619",0.00042630551518854,0.0236108792038221,0.0208593455415931,"Atp1a2/Pik3r4/Wipi2/Fbxo22/Lamtor1/Ralb/Mlxipl/Angptl4/Foxo1/Rnf152/Depdc5/Mapk3/Piezo1/Sesn2/Ifi207/Trim24/Zfyve1/Fnip1/Sox9/Snai2/Slc2a1/Xpr1/Eif2ak2/Ppard/Pim1/Kat2b/Nos1/Jun/Itga6/Inhbb/Ifi204/Ifi203/Glul/Gas6/Eif2ak3/Dsc2/Comt/Col1a1/Cdkn2b/Cdkn1a/Cd68/Hrk/Atf3/Alb/Akt1/Prkaa1/Mndal",47
"GO:0032728","BP","GO:0032728","positive regulation of interferon-beta production","13/1727","47/17619",0.000427797017095809,0.0236108792038221,0.0208593455415931,"Zc3hav1/Ifih1/Polr3b/Riok3/Arrdc4/Zbtb20/Irf7/Trim56/Tlr4/Ptpn22/Irf1/Ddx3x/Ticam1",13
"GO:0038066","BP","GO:0038066","p38MAPK cascade","15/1727","59/17619",0.000433204518294809,0.0237466803293848,0.0209793208537615,"Map3k20/Dusp10/Map2k3/Gadd45g/Gsn/Xdh/Ezr/Ulk4/Sphk1/Ptpn22/Per1/Met/Hgf/Gadd45a/Rell1",15
"GO:0007044","BP","GO:0007044","cell-substrate junction assembly","21/1727","98/17619",0.00045096153816063,0.0242256538299891,0.0214024763689849,"Ston1/Camsap3/Thsd1/Iqgap1/Map4k4/Epb41l5/Vcl/Tns1/Fermt2/Tln1/Sdc4/S100a10/Rock1/Pxn/Myh9/Smad3/Dst/Arhgap6/Lims1/Bcr/Actn1",21
"GO:0039531","BP","GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","23/1727","112/17619",0.000471601250797159,0.024819120005885,0.0219267819623258,"Zc3hav1/Wdfy1/Trim15/Rtn4/Riok3/Slc15a3/Nek7/Erbin/Rsad2/Irgm2/Nlrx1/Plcg2/Ddx60/Ifi207/Tlr4/Trim30a/Ptpn22/Eif2ak2/Ifi204/Ifi203/Ddx3x/Akt1/Mndal",23
"GO:0038063","BP","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","6/1727","12/17619",0.000482322583521915,0.0250745508259329,0.0221524457206025,"Ubash3b/Syk/Ddr2/Col1a1/Ddr1/Tspan9",6
